Category;Family;Style;Connections;Average connections
script;Aeris™;Aeris Pro Title B Bold;0
script;Aeris™;Aeris Pro Title B Italic;0
script;Aeris™;Aeris Pro Title B Regular;0
script;Aeris™;Aeris Std A Bold Italic;0
script;Aeris™;Aeris Std A Bold;0
script;Aeris™;Aeris Std A Italic;0
script;Aeris™;Aeris Std A Regular;0
script;Aeris™;Aeris Std B Bold Italic;0
script;Aeris™;Aeris Std B Bold;0
script;Aeris™;Aeris Std B Italic;0
script;Aeris™;Aeris Std B Regular;0
script;Aeris™;Aeris Std Title A Bold Italic;0
script;Aeris™;Aeris Std Title A Bold;0
script;Aeris™;Aeris Std Title A Italic;0
script;Aeris™;Aeris Std Title A Regular;0
script;Aeris™;Aeris Std Title B Bold Italic;0
script;Aeris™;Aeris Std Title B Bold;0
script;Aeris™;Aeris Std Title B Italic;0
script;Aeris™;Aeris Std Title B Regular;0
script;AeroScript;Aero Script;4
script;Aerobrush;Aerobrush Regular;0
script;Aerobrush;Aerobrush Swashes;0
script;Aerofoil;Aerofoil;5
script;Aerokids;Aerokids Swash;1
script;Aerokids;Aerokids;4
script;Aeronaut™;Aeronaut Balloon;0
script;Aeronaut™;Aeronaut Base;0
script;Aeronaut™;Aeronaut Parachute;0
script;Aeronaut™;Aeronaut Plain;0
script;Aeronaut™;Aeronaut;0
script;Aesop;Aesop Plus;0
script;Aesthetic Notes;Aesthetic Notes Regular;0
script;Affable;Affable Black;5
script;Affable;Affable Lite;5
script;Affable;Affable;5
script;Affair;Affair Regular;3
script;Afferiants;Afferiants  Regular Block Slant;0
script;Afferiants;Afferiants  Regular Block;0
script;Afferiants;Afferiants  Regular Extras;0
script;Afferiants;Afferiants  Regular Script;4
script;Afferiants;Afferiants  Regular Serif Slant;0
script;Afferiants;Afferiants  Regular Serif;0
script;Affinities;Affinities Regular;5
script;Affinities;Affinities Swash;0
script;Afiany;Afiany Regular;4
script;Afiche Script;Afiche Script Regular;2
script;Afire Love;Afire Love Alternate;5
script;Afire Love;Afire Love Regular;5
script;African Paradise;African Paradise Outline;4
script;African Paradise;African Paradise Regular;0
script;African Paradise;African Paradise Shadow;5
script;After Dark BB™;After Dark BB;4
script;After Hours;After Hours Regular;0
script;After Winter;After Winter Regular;0
script;Afterbutler;Afterbutler Regular;4
script;Afterlife Party;Afterlife Party Regular;0
script;Agarsky Basic;Agarsky Basic Black Italic;0
script;Agashi Signature;Agashi Signature Regular;4
script;Agathsya;Agathsya Regular;5
script;Agedage Beneventan™;Agedage Beneventan;2
script;Agedage Cancelleresca™;Agedage Cancelleresca;1
script;Agedage Caroline™;Agedage Caroline;1
script;Agedage Insular HU™;Agedage Insular HU;2
script;Agedage Luxeuil™;Agedage Luxeuil;1
script;Agedage Simple Versal™;Agedage Simple Versal;1
script;Ageitha;Ageitha Regular;4
script;Agent Of The Uncanny;Agent of the Uncanny;0
script;Agent™;Agent;1
script;Agfolan;Agfolan Ending Swash;0
script;Agfolan;Agfolan Extrude;5
script;Agfolan;Agfolan Regular;0
script;Aghellay;Aghellay Regular;4
script;Agia Mary;Agia Mary Regular;5
script;Agilo Handwriting Pro™;Agilo Handwriting Pro;0
script;Agitha;Agitha Regular;5
script;Agmena™;Agmena Paneuropean Bold Italic;0
script;Agmena™;Agmena Paneuropean Bold;0
script;Agmena™;Agmena Paneuropean Book Italic;0
script;Agmena™;Agmena Paneuropean Book;0
script;Agmena™;Agmena Paneuropean Italic;0
script;Agmena™;Agmena Paneuropean Regular;0
script;Agmena™;Agmena Paneuropean SemiBold Italic;0
script;Agmena™;Agmena Paneuropean SemiBold;0
script;Agmena™;Agmena Pro Bold Italic;0
script;Agmena™;Agmena Pro Bold;0
script;Agmena™;Agmena Pro Book Italic;0
script;Agmena™;Agmena Pro Book;0
script;Agmena™;Agmena Pro Italic;0
script;Agmena™;Agmena Pro Regular;0
script;Agmena™;Agmena Pro SemiBold Italic;0
script;Agmena™;Agmena Pro SemiBold;0
script;Agnesia;Agnesia Regular;4
script;Agneya;Agneya;4
script;Agnieszka Handwriting™;Agnieszka Handwriting;0
script;Agony;Agony;1
script;Agrave Pro;Agrave Pro Agrave Pro Bold;0
script;Agrave Pro;Agrave Pro Agrave Pro Light;0
script;Agrave Pro;Agrave Pro Agrave Pro Regular;0
script;Agreable Modern Script Font;Agreable Modern Script Font Script;5
script;Agress;Agress Regular;5
script;Agression;Agression Regular;4
script;Agretta Hills Cyrillic;Agretta Hills Cyrillic Script;0
script;Agretta Hills Cyrillic;Agretta Hills Cyrillic Symbols;1
script;Aguafina Script Pro;Aguafina Script Pro Regular;1
script;Aguellera;Aguellera Italic;3
script;Aguellera;Aguellera Regular;3
script;Agustina Script;Agustina Script Regular;5
script;Ahkio;Ahkio Black;0
script;Ahkio;Ahkio Bold;0
script;Ahkio;Ahkio Light;0
script;Ahkio;Ahkio Regular;0
script;Ahkio;Ahkio Thin;0
script;Ahoy Amigo;Ahoy Amigo Regular;1
script;Ahoy Amigo;Ahoy Amigo Script;3
script;Ahra™;Ahra Hand;0
script;Ahra™;Ahra Swash;0
script;Ahra™;Ahra;4
script;Aiffon;Aiffon Regular;4
script;Aiguille;Aiguille Italic;1
script;Aiguille;Aiguille Regular;1
script;Ailee Sofia;Ailee Sofia Regular;0
script;Ailre Heleris;Ailre Heleris Regular;5
script;Aimchestar;Aimchestar Script;2
script;Aint Nothing Fancy;Aint Nothing Fancy Bold Italic;1
script;Aint Nothing Fancy;Aint Nothing Fancy Bold;1
script;Aint Nothing Fancy;Aint Nothing Fancy Condensed Italic;2
script;Aint Nothing Fancy;Aint Nothing Fancy Condensed;1
script;Aint Nothing Fancy;Aint Nothing Fancy Italic;0
script;Aint Nothing Fancy;Aint Nothing Fancy;0
script;Air Conditioner™;Air Conditioner (Personal Use);4
script;Air Conditioner™;Air Conditioner;4
script;Airates Script;Airates Script Regular;4
script;Airates Script;Airates Script Swash;0
script;Airborne;Airborne Normal;5
script;Airborne;Airborne Splatters;1
script;Airco Std;Airco Std Bold Italic;0
script;Aire;Aire Bold Italic Pro;1
script;Aire;Aire Bold Italic Std;1
script;Aire;Aire Bold Pro;0
script;Aire;Aire Bold Std;0
script;Aire;Aire Fleurons Pro;0
script;Aire;Aire Light Italic Pro;1
script;Aire;Aire Light Italic Std;1
script;Aire;Aire Light Pro;0
script;Aire;Aire Light Std;0
script;Aire;Aire Roman Italic Pro;1
script;Aire;Aire Roman Italic Std;1
script;Aire;Aire Roman Pro;0
script;Aire;Aire Roman Std;0
script;Airora;Airora Italic;4
script;Airora;Airora Regular;4
script;Airways;Airways;5
script;Airy;Airy Airy;2
script;Airy;Airy Pictures;0
script;Aisha;Aisha Latin Bold;0
script;Aisha;Aisha Latin Extrabold;0
script;Aisha;Aisha Latin Regular;0
script;Aisha;Aisha Latin Semibold;0
script;Al Bavistage Norm;Al Bavistage Norm Normal;0
script;Al Bavistage Norm;Al Bavistage Norm Stamp;0
script;Al Bavistage Norm;Al Bavistage Norm Vintage;0
script;Al Boldest Enough;Al Boldest Enough Regular;0
script;Al Fresco;Al Fresco Basic Bold;4
script;Al Fresco;Al Fresco Basic;4
script;Al Fresco;Al Fresco Bold;4
script;Al Fresco;Al Fresco;4
script;Alameda Script;Alameda Script Black;5
script;Alameda Script;Alameda Script Bold;5
script;Alameda Script;Alameda Script Regular;5
script;Alan Walker;Alan Walker Regular;2
script;Alana Smooth;Alana Smooth;3
script;Alana;Alana Basic Bold;3
script;Alana;Alana Basic;3
script;Alana;Alana Bold;3
script;Alana;Alana;3
script;Alander;Alander Regular;2
script;Alandria;Alandria Regular;3
script;Alannah;Alannah;2
script;Alanta Cyrillic;Alanta Cyrillic Script;0
script;Alara Script;Alara Script Regular;3
script;Alara Script;Alara Script Slant;3
script;Alaskan Malamute;Alaskan Malamute Italic;4
script;Alaskan Malamute;Alaskan Malamute Regular;4
script;Alastrina;Alastrina Regular;3
script;Alathenas Signature;Alathenas Signature Regular;1
script;Alaya Roza;Alaya Roza Regular;5
script;Alayla;Alayla Regular;5
script;Alaysa;Alaysa Regular;4
script;Albany®;Albany Std Bold Italic;1
script;Albany®;Albany Std Bold;0
script;Albany®;Albany Std Italic;0
script;Albany®;Albany Std Regular;0
script;Albert Einstein;Albert Einstein Pro 10 ExtraLight;5
script;Albert Einstein;Albert Einstein Pro 20 Light;5
script;Albert Einstein;Albert Einstein Pro 30 Fine;5
script;Albert Einstein;Albert Einstein Pro 40 Regular;5
script;Albert Einstein;Albert Einstein Pro 50 Demi;5
script;Albert Einstein;Albert Einstein Pro 60 SemiBold;5
script;Albert Einstein;Albert Einstein Pro 70 Bold;5
script;Albert Einstein;Albert Einstein Pro 80 ExtraBold;5
script;Albert Einstein;Albert Einstein Pro 90 UltraBold;5
script;Albert Einstein;Albert Einstein Pro 99 Heavy;5
script;Albert Einstein;Albert Einstein Stylistic Set 01 10 ExtraLight;5
script;Albert Einstein;Albert Einstein Stylistic Set 01 20 Light;5
script;Albert Einstein;Albert Einstein Stylistic Set 01 30 Fine;5
script;Albert Einstein;Albert Einstein Stylistic Set 01 40 Regular;5
script;Albert Einstein;Albert Einstein Stylistic Set 01 50 Demi;5
script;Albert Einstein;Albert Einstein Stylistic Set 01 60 SemiBold;5
script;Albert Einstein;Albert Einstein Stylistic Set 01 70 Bold;5
script;Albert Einstein;Albert Einstein Stylistic Set 01 80 ExtraBold;5
script;Albert Einstein;Albert Einstein Stylistic Set 01 90 UltraBold;5
script;Albert Einstein;Albert Einstein Stylistic Set 01 99 Heavy;5
script;Albert Einstein;Albert Einstein Stylistic Set 02 10 ExtraLight;5
script;Albert Einstein;Albert Einstein Stylistic Set 02 20 Light;5
script;Albert Einstein;Albert Einstein Stylistic Set 02 30 Fine;5
script;Albert Einstein;Albert Einstein Stylistic Set 02 40 Regular;5
script;Albert Einstein;Albert Einstein Stylistic Set 02 50 Demi;5
script;Albert Einstein;Albert Einstein Stylistic Set 02 60 SemiBold;5
script;Albert Einstein;Albert Einstein Stylistic Set 02 70 Bold;5
script;Albert Einstein;Albert Einstein Stylistic Set 02 80 ExtraBold;5
script;Albert Einstein;Albert Einstein Stylistic Set 02 90 UltraBold;5
script;Albert Einstein;Albert Einstein Stylistic Set 02 99 Heavy;5
script;Albert Einstein;Albert Einstein Stylistic Set 03 10 ExtraLight;4
script;Albert Einstein;Albert Einstein Stylistic Set 03 20 Light;4
script;Albert Einstein;Albert Einstein Stylistic Set 03 30 Fine;4
script;Albert Einstein;Albert Einstein Stylistic Set 03 40 Regular;4
script;Albert Einstein;Albert Einstein Stylistic Set 03 50 Demi;4
script;Albert Einstein;Albert Einstein Stylistic Set 03 60 SemiBold;4
script;Albert Einstein;Albert Einstein Stylistic Set 03 70 Bold;4
script;Albert Einstein;Albert Einstein Stylistic Set 03 80 ExtraBold;4
script;Albert Einstein;Albert Einstein Stylistic Set 03 90 UltraBold;4
script;Albert Einstein;Albert Einstein Stylistic Set 03 99 Heavy;4
script;Albert Einstein;Albert Einstein Stylistic Set 04 10 ExtraLight;4
script;Albert Einstein;Albert Einstein Stylistic Set 04 20 Light;4
script;Albert Einstein;Albert Einstein Stylistic Set 04 30 Fine;4
script;Albert Einstein;Albert Einstein Stylistic Set 04 40 Regular;4
script;Albert Einstein;Albert Einstein Stylistic Set 04 50 Demi;4
script;Albert Einstein;Albert Einstein Stylistic Set 04 60 Semi Bold;4
script;Albert Einstein;Albert Einstein Stylistic Set 04 70 Bold;4
script;Albert Einstein;Albert Einstein Stylistic Set 04 80 ExtraBold;4
script;Albert Einstein;Albert Einstein Stylistic Set 04 90 UltraBold;4
script;Albert Einstein;Albert Einstein Stylistic Set 04 99 Heavy;4
script;Albert Einstein;Albert Einstein Stylistic Set 05 10 ExtraLight;4
script;Albert Einstein;Albert Einstein Stylistic Set 05 20 Light;4
script;Albert Einstein;Albert Einstein Stylistic Set 05 30 Fine;4
script;Albert Einstein;Albert Einstein Stylistic Set 05 40 Regular;4
script;Albert Einstein;Albert Einstein Stylistic Set 05 50 Demi;4
script;Albert Einstein;Albert Einstein Stylistic Set 05 60 SemiBold;4
